id_number,name,host_since,host_response_rate,host_acceptance_rate,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,host_response_rate_nan,host_acceptance_rate_nan,Capitol Hill,Columbia Heights,Dupont Circle,Logan Circle,U Street Corridor,Adams Morgan,Near Northeast/H Street Corridor,Shaw,city_one_hot,state_one_hot,property_type_house,property_type_other,Private room,Shared room,bed_type_not_real_bed,instant_bookable_not_f,moderate,strict,super_strict_30,email,facebook,google,jumio,kba,linkedin,manual_offline,manual_online,phone,reviews,sent_id,Washer_amenities,Dryer_amenities,SmokeDetector_amenities,Internet_amenities,Essentials_amenities,TV_amenities,Shampoo_amenities,CableTV_amenities,FireExtinguisher_amenities,Family/KidFriendly_amenities,CarbonMonoxideDetector_amenities,FirstAidKit_amenities,FreeParkingonPremises_amenities,ElevatorinBuilding_amenities,other_rare_amenities_amenities,price_log
2834,"Huge, sunny Adams Morgan brownstone",0.45253557362026087,0.5952693926966371,-0.026815039201707108,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,119.0,0.28043318172963927,0.2802803491293055,-0.3215360853637992,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19470718343598678,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,4.77912349311153
2835,"3br Walk to National Mall, H St",-0.7973553429356668,0.5952693926966371,0.29400711744188035,1.3780369308954543,0.41872324925717186,2.1217535963947154,1.1193913106114461,250.0,-0.2681327780642964,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.44130224551947106,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.9089385425678181,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,5.521460917862246
2836,Spacious 2 BR Logan Circle Apt,-0.24726876189422892,0.5952693926966371,0.29400711744188035,0.39309439198239454,0.41872324925717186,0.9355328007957316,0.2881519174941927,150.0,-0.15841958610550927,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.44130224551947106,-1.7101978821561976,-1.981291722821502,-3.101654766712147,-2.532200622523959,0.4042185363447895,-1.5365258831652184,-1.5730040814673716,-0.3563195095221102,-0.618163256169115,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,5.0106352940962555
2837,Cozy Private Suite,-0.6913753594322705,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,79.0,-0.8166987378582321,0.2802803491293055,-0.3215360853637992,-0.01829765720493445,1.9469812504019952,0.3272876519473091,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-0.42955606593324097,0.7947054518495527,-0.3563195095221102,4.404837279463383,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,4.3694478524670215
2838,LIGHT&BRIGHT ROOM IN VIBRANT COHI !,-0.4726865045839925,-0.947593005103727,-1.925012799342933,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,57.0,0.23654790494612443,0.2802803491293055,-0.3215360853637992,-0.01829765720493445,-0.47447284962949143,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.7264913040431417,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,4.04305126783455
2839,Foggy Bottom Studio w/ Roof Deck,-1.1068841836439989,0.5952693926966371,0.7485051726869626,0.39309439198239454,-0.4295106956787127,-1.4369087904022355,0.2881519174941927,116.0,0.17071998977085215,-0.46049569642034127,-0.3215360853637992,-0.018326340613993578,0.3216216490109974,0.4546304978287783,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,3.7776748970348075,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,4.7535901911063645
2840,Cool scene - pvt bath and parking!,0.8831843954753316,-1.4721662203558508,-0.13375575808290294,-0.5918481469306653,0.41872324925717186,-0.2506879948032519,-0.5430874756230608,65.0,-0.8166987378582321,0.2802803491293055,0.18969780656291685,-0.01832488343545849,0.6533276901112011,0.4546304978287783,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-0.42955606593324097,0.7947054518495527,-0.3563195095221102,-0.327387969770412,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,4.174387269895637
2841,Modern 1 Bdrm Apt Next to Metro!,-0.4121265140106231,-0.33044804598358135,-1.925012799342933,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,130.0,-0.48755916198187066,0.2802803491293055,-0.3215360853637992,-0.01829765720493445,-0.04325499619922668,0.4546304978287783,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-1.5365258831652184,-0.3891493148089094,-0.3563195095221102,0.2199537458036173,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,4.867534450455582
2842,Private apartment in prime location,1.3474776565378295,0.5952693926966371,0.5346237349245709,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,100.0,0.7192859495647879,0.2802803491293055,1.2121655904163489,-0.018317086252068977,-0.04325499619922668,0.5819733437102474,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.03309485734986331,-0.7207898278392455,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,4.605170185988092
2843,Chic Living in Columbia Heights,-0.010075465481865779,-2.4904554029040913,-1.925012799342933,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,75.0,-0.8166987378582321,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,0.8523513147713232,0.5819733437102474,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.05371711198339735,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,4.31748811353631
2844,Central and safest - DuPont Circle,1.2011243459855203,-0.021875566423508543,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-1.4369087904022355,-0.5430874756230608,160.0,0.28043318172963927,-0.46049569642034127,0.18969780656291685,-0.01829765720493445,-0.14276680852928778,-0.05474088569709842,-0.7002266991249751,-1.2344270178443206,0.4191537548024249,-1.221810384247748,0.6774137512987364,-0.3891493148089094,-0.19470718343598678,-0.7492972088587263,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,5.075173815233827
2845,Luxury Apartment Near White House,0.026933417646304355,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,120.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.40813164140945074,0.8366590354731858,-0.7002266991249751,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.9146400187717143,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,4.787491742782046
2846,Capitol Hill Flat-walk to museums,-0.45754650694065013,0.34841140904857887,0.507888555204272,0.39309439198239454,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,200.0,1.706704677193872,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.391090033941989,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,5.298317366548036
2847,New Listing/Spectacular Home,-1.19435972558331,0.5952693926966371,0.7485051726869626,-0.5918481469306653,0.41872324925717186,-0.2506879948032519,-0.5430874756230608,225.0,-0.8166987378582321,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,-0.44130224551947106,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.43001454144054246,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,5.41610040220442
2848,Sunny Dupont Circle Efficiency,-0.07231767801560646,-0.4230197898516032,-0.5882538133279851,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,99.0,0.17071998977085215,-0.46049569642034127,0.18969780656291685,-0.018325650371529587,-0.10959620441926742,-0.05474088569709842,-0.7002266991249751,-0.3008131434104074,-1.056523433860767,-1.221810384247748,0.6774137512987364,-0.3891493148089094,-0.3563195095221102,-0.737894256450934,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4.59511985013459
2849,Spacious Room In The Heart of DC,-0.6594131421852145,0.5952693926966371,-1.925012799342933,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,85.0,-0.8166987378582321,-0.46049569642034127,1.2121655904163489,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,4.442651256490317
2850,Spacious basement studio,-1.0715575224762002,-2.4904554029040913,-1.925012799342933,-0.5918481469306653,0.41872324925717186,-1.4369087904022355,-0.5430874756230608,110.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.47447284962949143,-1.7101978821561976,0.5808383245715515,0.6328007310235059,-2.532200622523959,0.4042185363447895,0.6774137512987364,-1.5730040814673716,-0.3563195095221102,-0.8747296853444413,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,4.700480365792417
2851,1 BR near H Street & Union Station,-0.3599776332391107,0.5952693926966371,0.7485051726869626,0.39309439198239454,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,115.0,0.28043318172963927,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.44130224551947106,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.948848875995091,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,4.74493212836325
2852,Cap. Hill Basement 1b/1ba,-1.15735084245514,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,95.0,-0.2681327780642964,-0.46049569642034127,0.7009316984896329,-0.01829765720493445,-0.47447284962949143,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.7949090184898954,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,4.553876891600541
2853,Lux 2BR Apt near Convention Center ,-0.08913989761932016,0.34841140904857887,0.10686085939978766,0.8855656614389245,1.2669571941930564,0.9355328007957316,1.1193913106114461,337.0,1.3775651013175108,-0.46049569642034127,0.18969780656291685,-0.01829765720493445,-0.3086198290793896,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,2.5527023600281122,-0.4186115890327502,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,5.820082930352362
2854,Charming 1BD/1BH DC Apt,0.5181422300747444,0.5952693926966371,0.7485051726869626,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,170.0,-0.2681327780642964,-0.46049569642034127,0.18969780656291685,-0.018326059404100842,1.117716147651486,0.3272876519473091,0.5808383245715515,-0.3008131434104074,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,0.4480127939594628,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,5.135798437050262
2855,Conveniently located near Metro,-0.9588486511313183,0.31755416109257156,0.7485051726869626,-0.5918481469306653,1.2669571941930564,-0.2506879948032519,-0.5430874756230608,65.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,0.15576862846089554,-1.3281693445117901,-1.981291722821502,-2.168040892278234,-1.056523433860767,-1.221810384247748,-0.42955606593324097,-1.5730040814673716,0.12851746873626016,0.6760718421153086,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,4.174387269895637
2856,Comfy private room & bath,-1.2818352675226212,-2.4904554029040913,-1.925012799342933,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,80.0,-0.5972723539406578,0.2802803491293055,-0.3215360853637992,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,4.382026634673881
2857,Beautiful Room in Takoma Bungalow,-1.007633087982088,-2.4904554029040913,-1.925012799342933,-1.0843194163871952,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,50.0,-0.8166987378582321,-0.46049569642034127,0.7009316984896329,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,3.912023005428146
2858,"Luxury 1BR, Penthouse, Walk 2 Metro",0.3650600316809497,-0.48473428576361777,0.1335960391200866,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,295.0,0.6095727576060007,0.2802803491293055,-0.3215360853637992,-0.01829765720493445,0.42113346134105845,0.4546304978287783,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-0.42955606593324097,-0.3891493148089094,-0.3563195095221102,0.07741684070621384,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,5.68697535633982
2859,Capitol Hill Chic 2BR-Walk to Mall,2.619237458578585,0.5644121447406298,0.6415644538057668,0.39309439198239454,-0.4295106956787127,0.9355328007957316,1.1193913106114461,293.0,3.0232629806993176,1.7618324402285992,0.44531475252627484,-0.01832334956331629,-0.01008439208920631,0.19994480606583992,0.5808383245715515,-0.3008131434104074,0.4191537548024249,-1.221810384247748,0.6774137512987364,-0.3891493148089094,4.168825620889347,-0.3501938745859966,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,5.680172609017068
2860,Casa de Bowden,-1.2431441624340798,0.0706961774445133,-1.925012799342933,3.3479220087215738,4.659892973936595,3.307974391993699,1.1193913106114461,400.0,0.6095727576060007,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19470718343598678,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.991464547107982
2861,BR in Historic Capitol Hill Rowhome,-0.8124953405790092,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,120.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19470718343598678,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,4.787491742782046
2862,House on the Hill - The Lincoln,-0.5635264904440465,0.5952693926966371,0.7485051726869626,-0.5918481469306653,0.41872324925717186,-0.2506879948032519,0.2881519174941927,160.0,-0.3778459700230835,0.2802803491293055,-0.06591913940044118,-0.018326059404100842,-0.47447284962949143,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,0.2901297948223836,-0.9830577332184679,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1,0,0.0,1.0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,5.075173815233827
2863,Spacious 1BR Apt 14th Street,-0.26745542541868533,-0.021875566423508543,0.0266553202388908,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,126.0,0.49985956564721357,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,-0.37496103729943037,0.19994480606583992,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.2760746839353467,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,4.836281906951478
2864,Unbeatable loc w/ Prvt Deck ,1.5728953992275931,0.5952693926966371,0.18706639856068452,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,160.0,1.8164178691526593,-0.46049569642034127,0.18969780656291685,-0.018300852771897365,-0.3086198290793896,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,0.12851746873626016,-0.777804589878207,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,5.075173815233827
2865,Logan South Apartment -Logan Circle,0.013475641963333397,0.5335548967846225,-0.5347834538873872,0.39309439198239454,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,185.0,-0.8166987378582321,0.2802803491293055,0.18969780656291685,-0.01832411649938739,-0.40813164140945074,-0.8187979609859135,0.5808383245715515,-0.3008131434104074,0.4191537548024249,-1.221810384247748,-0.42955606593324097,-0.3891493148089094,6.108173533922828,-0.8861326377522336,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,5.220355825078324
2866,Cute 1 bedroom in upper North West,-0.8932419946768348,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,95.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553876891600541
2867,"Room in a colorful, sunny house!",0.48281556890694555,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,75.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.17593741263930815,0.5819733437102474,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-0.42955606593324097,0.7947054518495527,-0.3563195095221102,-0.0024038261483320536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,4.31748811353631
2868,Beautiful Furnished Brand New Condo,1.3407487686963442,0.5952693926966371,0.7485051726869626,0.8855656614389245,2.115191139128941,0.9355328007957316,1.1193913106114461,280.0,1.3775651013175108,-0.46049569642034127,-0.06591913940044118,-0.018325650371529587,-0.47447284962949143,0.8366590354731858,0.5808383245715515,-1.2344270178443206,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.6808794944119727,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,5.634789603169249
2869,Modern Condo - sweeping views of DC,-1.2683774918396504,0.5952693926966371,-1.925012799342933,0.39309439198239454,2.115191139128941,0.9355328007957316,0.2881519174941927,175.0,-0.8166987378582321,-0.46049569642034127,0.7009316984896329,-0.018325650371529587,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,5.1647859739235145
2870,Sunny Comfort in Capitol Hill :),1.0800043648387818,0.5952693926966371,0.3742126566027772,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,55.0,0.06100679781206502,-0.46049569642034127,0.7009316984896329,-0.018317086252068977,0.8855219188813436,0.3272876519473091,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-0.42955606593324097,-0.3891493148089094,0.2901297948223836,-0.29888058875093126,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,4.007333185232471
2871,Sunny & Cozy Capitol Hill Apt. :),1.0800043648387818,0.5952693926966371,0.3742126566027772,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,55.0,0.06100679781206502,-0.46049569642034127,0.7009316984896329,-0.018317086252068977,-0.20910801674932852,-0.6914551151044442,-0.7002266991249751,-0.3008131434104074,0.4191537548024249,0.4042185363447895,-1.5365258831652184,-0.3891493148089094,0.2901297948223836,-0.8462223043249606,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,4.007333185232471
2872,DC Row House Experience,-0.9016531044786917,0.5952693926966371,0.7485051726869626,0.39309439198239454,1.2669571941930564,0.9355328007957316,0.2881519174941927,175.0,1.9261310611114464,-0.46049569642034127,0.18969780656291685,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19470718343598678,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,5.1647859739235145
2873,Efficiency suite in Capitol Hill,0.8074844072586199,0.5952693926966371,0.6950348132463646,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,89.0,-0.8166987378582321,-1.201271741969988,-0.3215360853637992,-0.01832488343545849,9.775243820366802,0.4546304978287783,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-0.42955606593324097,0.7947054518495527,-0.3563195095221102,3.253139086276363,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,4.48863636973214
2874,"Clean, Modern Apt in the Capital",0.5669266669255141,-0.0835900623355231,-0.24069647696409874,0.39309439198239454,-0.4295106956787127,0.9355328007957316,0.2881519174941927,150.0,-0.8166987378582321,1.7618324402285992,-0.3215360853637992,-0.01829765720493445,-0.44130224551947106,-4.257054799785581,0.5808383245715515,-4.968882515579974,0.4191537548024249,0.4042185363447895,-3.750465517629173,0.7947054518495527,-0.19470718343598678,-0.5554470179262576,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,5.0106352940962555
